,election_year,fips,election_type,office,seat_status,democratic_raw_votes,republican_raw_votes,senate_raw_county_vote_totals_two_party
1632,2008.0,1083,G,SEN,Republican Senator re-election,8198.0,24567.0,32765.0
1633,2010.0,1083,G,SEN,Republican Senator re-election,6326.0,19505.0,25831.0
1634,2014.0,1083,G,SEN,Republican Senator re-election,0.0,17740.0,17740.0
1635,2016.0,1083,G,SEN,Republican Senator re-election,10233.0,29203.0,39436.0
1636,2017.0,1083,S,SEN,Republican open seat,9660.0,14339.0,23999.0
1637,2020.0,1083,G,SEN,Democratic Senator re-election,15584.0,33364.0,48948.0
1669,2002.0,1085,G,SEN,Republican Senator re-election,3361.0,1740.0,5101.0
1670,2004.0,1085,G,SEN,Republican Senator re-election,3534.0,2177.0,5711.0
1671,2008.0,1085,G,SEN,Republican Senator re-election,4993.0,2009.0,7002.0
1672,2010.0,1085,G,SEN,Republican Senator re-election,3647.0,1581.0,5228.0
1673,2014.0,1085,G,SEN,Republican Senator re-election,0.0,1344.0,1344.0
1674,2016.0,1085,G,SEN,Republican Senator re-election,4580.0,1839.0,6419.0
1675,2017.0,1085,S,SEN,Republican open seat,3783.0,988.0,4771.0
1676,2020.0,1085,G,SEN,Democratic Senator re-election,5051.0,1766.0,6817.0
1708,2002.0,1087,G,SEN,Republican Senator re-election,5542.0,1261.0,6803.0
1709,2004.0,1087,G,SEN,Republican Senator re-election,6811.0,2315.0,9126.0
1710,2008.0,1087,G,SEN,Republican Senator re-election,8745.0,1876.0,10621.0
1711,2010.0,1087,G,SEN,Republican Senator re-election,6218.0,1272.0,7490.0
1712,2014.0,1087,G,SEN,Republican Senator re-election,0.0,1133.0,1133.0
1713,2016.0,1087,G,SEN,Republican Senator re-election,7442.0,1553.0,8995.0
1714,2017.0,1087,S,SEN,Republican open seat,5783.0,759.0,6542.0
1715,2020.0,1087,G,SEN,Democratic Senator re-election,7224.0,1481.0,8705.0
1747,2002.0,1089,G,SEN,Republican Senator re-election,32476.0,55229.0,87705.0
1748,2004.0,1089,G,SEN,Republican Senator re-election,40768.0,87454.0,128222.0
1749,2008.0,1089,G,SEN,Republican Senator re-election,52363.0,97185.0,149548.0
1750,2010.0,1089,G,SEN,Republican Senator re-election,34909.0,73003.0,107912.0
1751,2014.0,1089,G,SEN,Republican Senator re-election,0.0,62126.0,62126.0
1752,2016.0,1089,G,SEN,Republican Senator re-election,62870.0,97796.0,160666.0
1753,2017.0,1089,S,SEN,Republican open seat,65997.0,46381.0,112378.0
1754,2020.0,1089,G,SEN,Democratic Senator re-election,94458.0,99181.0,193639.0
1786,2002.0,1091,G,SEN,Republican Senator re-election,4074.0,3663.0,7737.0
1787,2004.0,1091,G,SEN,Republican Senator re-election,4265.0,5808.0,10073.0
1788,2008.0,1091,G,SEN,Republican Senator re-election,5528.0,5613.0,11141.0
1789,2010.0,1091,G,SEN,Republican Senator re-election,4462.0,4359.0,8821.0
1790,2014.0,1091,G,SEN,Republican Senator re-election,0.0,3408.0,3408.0
1791,2016.0,1091,G,SEN,Republican Senator re-election,5419.0,5294.0,10713.0
1792,2017.0,1091,S,SEN,Republican open seat,4498.0,2805.0,7303.0
1793,2020.0,1091,G,SEN,Democratic Senator re-election,5687.0,5166.0,10853.0
1825,2002.0,1093,G,SEN,Republican Senator re-election,4265.0,5760.0,10025.0
1826,2004.0,1093,G,SEN,Republican Senator re-election,3250.0,9355.0,12605.0
1827,2008.0,1093,G,SEN,Republican Senator re-election,2817.0,9200.0,12017.0
1828,2010.0,1093,G,SEN,Republican Senator re-election,2172.0,6608.0,8780.0
1829,2014.0,1093,G,SEN,Republican Senator re-election,0.0,6467.0,6467.0
1830,2016.0,1093,G,SEN,Republican Senator re-election,1961.0,10753.0,12714.0
1831,2017.0,1093,S,SEN,Republican open seat,1311.0,5269.0,6580.0
1832,2020.0,1093,G,SEN,Democratic Senator re-election,1847.0,11897.0,13744.0
1864,2002.0,1095,G,SEN,Republican Senator re-election,7018.0,15802.0,22820.0
1865,2004.0,1095,G,SEN,Republican Senator re-election,6771.0,23940.0,30711.0
1866,2008.0,1095,G,SEN,Republican Senator re-election,5754.0,26752.0,32506.0
1867,2010.0,1095,G,SEN,Republican Senator re-election,4649.0,20836.0,25485.0
1868,2014.0,1095,G,SEN,Republican Senator re-election,0.0,16589.0,16589.0
1869,2016.0,1095,G,SEN,Republican Senator re-election,5898.0,28532.0,34430.0
1870,2017.0,1095,S,SEN,Republican open seat,5145.0,13842.0,18987.0
1871,2020.0,1095,G,SEN,Democratic Senator re-election,7336.0,32086.0,39422.0
1903,2002.0,1097,G,SEN,Republican Senator re-election,40454.0,64135.0,104589.0
1904,2004.0,1097,G,SEN,Republican Senator re-election,55222.0,93892.0,149114.0
1905,2008.0,1097,G,SEN,Republican Senator re-election,77292.0,102043.0,179335.0
1906,2010.0,1097,G,SEN,Republican Senator re-election,44468.0,65958.0,110426.0
1907,2014.0,1097,G,SEN,Republican Senator re-election,0.0,51264.0,51264.0
1908,2016.0,1097,G,SEN,Republican Senator re-election,71602.0,97911.0,169513.0
1909,2017.0,1097,S,SEN,Republican open seat,62716.0,46828.0,109544.0
1910,2020.0,1097,G,SEN,Democratic Senator re-election,86034.0,96320.0,182354.0
1942,2002.0,1099,G,SEN,Republican Senator re-election,3058.0,4972.0,8030.0
1943,2004.0,1099,G,SEN,Republican Senator re-election,3327.0,6029.0,9356.0
1944,2008.0,1099,G,SEN,Republican Senator re-election,4626.0,6457.0,11083.0
1945,2010.0,1099,G,SEN,Republican Senator re-election,3052.0,4474.0,7526.0
1946,2014.0,1099,G,SEN,Republican Senator re-election,0.0,3688.0,3688.0
1947,2016.0,1099,G,SEN,Republican Senator re-election,4255.0,5854.0,10109.0
1948,2017.0,1099,S,SEN,Republican open seat,3266.0,3280.0,6546.0
1949,2020.0,1099,G,SEN,Democratic Senator re-election,4719.0,5906.0,10625.0
1981,2002.0,1101,G,SEN,Republican Senator re-election,31465.0,35760.0,67225.0
1982,2004.0,1101,G,SEN,Republican Senator re-election,39181.0,47044.0,86225.0
1983,2008.0,1101,G,SEN,Republican Senator re-election,56956.0,45962.0,102918.0
1984,2010.0,1101,G,SEN,Republican Senator re-election,37924.0,35586.0,73510.0
1985,2014.0,1101,G,SEN,Republican Senator re-election,0.0,27252.0,27252.0
1986,2016.0,1101,G,SEN,Republican Senator re-election,57972.0,36477.0,94449.0
1987,2017.0,1101,S,SEN,Republican open seat,48374.0,17739.0,66113.0
1988,2020.0,1101,G,SEN,Democratic Senator re-election,66592.0,32221.0,98813.0
2020,2002.0,1103,G,SEN,Republican Senator re-election,14903.0,20958.0,35861.0
2021,2004.0,1103,G,SEN,Republican Senator re-election,11330.0,34687.0,46017.0
2022,2008.0,1103,G,SEN,Republican Senator re-election,11630.0,37987.0,49617.0
2023,2010.0,1103,G,SEN,Republican Senator re-election,9257.0,29718.0,38975.0
2024,2014.0,1103,G,SEN,Republican Senator re-election,0.0,23008.0,23008.0
2025,2016.0,1103,G,SEN,Republican Senator re-election,12325.0,37448.0,49773.0
2026,2017.0,1103,S,SEN,Republican open seat,10935.0,19215.0,30150.0
2027,2020.0,1103,G,SEN,Democratic Senator re-election,15108.0,38280.0,53388.0
2059,2002.0,1105,G,SEN,Republican Senator re-election,3455.0,1417.0,4872.0
2060,2004.0,1105,G,SEN,Republican Senator re-election,3388.0,2012.0,5400.0
2061,2008.0,1105,G,SEN,Republican Senator re-election,4223.0,1808.0,6031.0
2062,2010.0,1105,G,SEN,Republican Senator re-election,3177.0,1265.0,4442.0
2063,2014.0,1105,G,SEN,Republican Senator re-election,0.0,1079.0,1079.0
2064,2016.0,1105,G,SEN,Republican Senator re-election,3656.0,1496.0,5152.0
2065,2017.0,1105,S,SEN,Republican open seat,3140.0,821.0,3961.0
2066,2020.0,1105,G,SEN,Democratic Senator re-election,3943.0,1274.0,5217.0
2098,2002.0,1107,G,SEN,Republican Senator re-election,3300.0,3254.0,6554.0
2099,2004.0,1107,G,SEN,Republican Senator re-election,3488.0,5600.0,9088.0
2100,2008.0,1107,G,SEN,Republican Senator re-election,4415.0,5387.0,9802.0
2101,2010.0,1107,G,SEN,Republican Senator re-election,3077.0,4341.0,7418.0
2102,2014.0,1107,G,SEN,Republican Senator re-election,0.0,3652.0,3652.0
2103,2016.0,1107,G,SEN,Republican Senator re-election,3908.0,5384.0,9292.0
2104,2017.0,1107,S,SEN,Republican open seat,3064.0,2965.0,6029.0
2105,2020.0,1107,G,SEN,Democratic Senator re-election,4193.0,5439.0,9632.0
2137,2002.0,1109,G,SEN,Republican Senator re-election,3090.0,5093.0,8183.0
2138,2004.0,1109,G,SEN,Republican Senator re-election,3615.0,7885.0,11500.0
2139,2008.0,1109,G,SEN,Republican Senator re-election,5363.0,8298.0,13661.0
2140,2010.0,1109,G,SEN,Republican Senator re-election,3559.0,6094.0,9653.0
2141,2014.0,1109,G,SEN,Republican Senator re-election,0.0,5949.0,5949.0
2142,2016.0,1109,G,SEN,Republican Senator re-election,5037.0,7835.0,12872.0
2143,2017.0,1109,S,SEN,Republican open seat,4015.0,4165.0,8180.0
2144,2020.0,1109,G,SEN,Democratic Senator re-election,6020.0,7777.0,13797.0
2176,2002.0,1111,G,SEN,Republican Senator re-election,2916.0,4261.0,7177.0
2177,2004.0,1111,G,SEN,Republican Senator re-election,2517.0,6150.0,8667.0
2178,2008.0,1111,G,SEN,Republican Senator re-election,3116.0,6684.0,9800.0
2179,2010.0,1111,G,SEN,Republican Senator re-election,2270.0,4902.0,7172.0
2180,2014.0,1111,G,SEN,Republican Senator re-election,0.0,4119.0,4119.0
2181,2016.0,1111,G,SEN,Republican Senator re-election,2424.0,7454.0,9878.0
2182,2017.0,1111,S,SEN,Republican open seat,1695.0,3231.0,4926.0
2183,2020.0,1111,G,SEN,Democratic Senator re-election,2362.0,8400.0,10762.0
2215,2002.0,1113,G,SEN,Republican Senator re-election,5976.0,4382.0,10358.0
2216,2004.0,1113,G,SEN,Republican Senator re-election,7723.0,8500.0,16223.0
2217,2008.0,1113,G,SEN,Republican Senator re-election,9901.0,8263.0,18164.0
2218,2010.0,1113,G,SEN,Republican Senator re-election,6091.0,5365.0,11456.0
2219,2014.0,1113,G,SEN,Republican Senator re-election,0.0,4756.0,4756.0
2220,2016.0,1113,G,SEN,Republican Senator re-election,9487.0,9408.0,18895.0
2221,2017.0,1113,S,SEN,Republican open seat,6761.0,3622.0,10383.0
2222,2020.0,1113,G,SEN,Democratic Senator re-election,11853.0,9383.0,21236.0
2254,2002.0,1115,G,SEN,Republican Senator re-election,5454.0,13914.0,19368.0
2255,2004.0,1115,G,SEN,Republican Senator re-election,4692.0,24021.0,28713.0
2256,2008.0,1115,G,SEN,Republican Senator re-election,6001.0,27538.0,33539.0
2257,2010.0,1115,G,SEN,Republican Senator re-election,4075.0,20560.0,24635.0
2258,2014.0,1115,G,SEN,Republican Senator re-election,0.0,16648.0,16648.0
2259,2016.0,1115,G,SEN,Republican Senator re-election,6635.0,31279.0,37914.0
2260,2017.0,1115,S,SEN,Republican open seat,6212.0,15889.0,22101.0
2261,2020.0,1115,G,SEN,Democratic Senator re-election,8844.0,35426.0,44270.0
2293,2002.0,1117,G,SEN,Republican Senator re-election,10215.0,38614.0,48829.0
2294,2004.0,1117,G,SEN,Republican Senator re-election,11478.0,66315.0,77793.0
2295,2008.0,1117,G,SEN,Republican Senator re-election,17609.0,71691.0,89300.0
2296,2010.0,1117,G,SEN,Republican Senator re-election,10871.0,52309.0,63180.0
2297,2014.0,1117,G,SEN,Republican Senator re-election,0.0,42275.0,42275.0
2298,2016.0,1117,G,SEN,Republican Senator re-election,24483.0,75344.0,99827.0
2299,2017.0,1117,S,SEN,Republican open seat,27311.0,36455.0,63766.0
2300,2020.0,1117,G,SEN,Democratic Senator re-election,36606.0,77836.0,114442.0
2332,2002.0,1119,G,SEN,Republican Senator re-election,3667.0,1290.0,4957.0
2333,2004.0,1119,G,SEN,Republican Senator re-election,4183.0,2145.0,6328.0
2334,2008.0,1119,G,SEN,Republican Senator re-election,5042.0,1823.0,6865.0
2335,2010.0,1119,G,SEN,Republican Senator re-election,4110.0,1440.0,5550.0
2336,2014.0,1119,G,SEN,Republican Senator re-election,0.0,1206.0,1206.0
2337,2016.0,1119,G,SEN,Republican Senator re-election,4611.0,1656.0,6267.0
2338,2017.0,1119,S,SEN,Republican open seat,3533.0,814.0,4347.0
2339,2020.0,1119,G,SEN,Democratic Senator re-election,4705.0,1550.0,6255.0
2371,2002.0,1121,G,SEN,Republican Senator re-election,9915.0,11859.0,21774.0
2372,2004.0,1121,G,SEN,Republican Senator re-election,9924.0,19488.0,29412.0
2373,2008.0,1121,G,SEN,Republican Senator re-election,13449.0,20184.0,33633.0
2374,2010.0,1121,G,SEN,Republican Senator re-election,9039.0,14909.0,23948.0
2375,2014.0,1121,G,SEN,Republican Senator re-election,0.0,12465.0,12465.0
2376,2016.0,1121,G,SEN,Republican Senator re-election,12632.0,20446.0,33078.0
2377,2017.0,1121,S,SEN,Republican open seat,9977.0,9701.0,19678.0
2378,2020.0,1121,G,SEN,Democratic Senator re-election,13855.0,21726.0,35581.0
2410,2002.0,1123,G,SEN,Republican Senator re-election,5288.0,9048.0,14336.0
2411,2004.0,1123,G,SEN,Republican Senator re-election,4627.0,12875.0,17502.0
2412,2008.0,1123,G,SEN,Republican Senator re-election,5806.0,12997.0,18803.0
2413,2010.0,1123,G,SEN,Republican Senator re-election,5332.0,10336.0,15668.0
2414,2014.0,1123,G,SEN,Republican Senator re-election,0.0,8552.0,8552.0
2415,2016.0,1123,G,SEN,Republican Senator re-election,5804.0,13401.0,19205.0
2416,2017.0,1123,S,SEN,Republican open seat,4605.0,7179.0,11784.0
2417,2020.0,1123,G,SEN,Democratic Senator re-election,6255.0,14668.0,20923.0
2449,2002.0,1125,G,SEN,Republican Senator re-election,19320.0,25483.0,44803.0
2450,2004.0,1125,G,SEN,Republican Senator re-election,21197.0,47338.0,68535.0
2451,2008.0,1125,G,SEN,Republican Senator re-election,30663.0,46642.0,77305.0
2452,2010.0,1125,G,SEN,Republican Senator re-election,18743.0,35459.0,54202.0
2453,2014.0,1125,G,SEN,Republican Senator re-election,0.0,27260.0,27260.0
2454,2016.0,1125,G,SEN,Republican Senator re-election,31602.0,49923.0,81525.0
2455,2017.0,1125,S,SEN,Republican open seat,30869.0,22067.0,52936.0
2456,2020.0,1125,G,SEN,Democratic Senator re-election,40404.0,49347.0,89751.0
2488,2002.0,1127,G,SEN,Republican Senator re-election,9379.0,11079.0,20458.0
2489,2004.0,1127,G,SEN,Republican Senator re-election,8139.0,20075.0,28214.0
2490,2008.0,1127,G,SEN,Republican Senator re-election,8177.0,20021.0,28198.0
2491,2010.0,1127,G,SEN,Republican Senator re-election,6470.0,15916.0,22386.0
2492,2014.0,1127,G,SEN,Republican Senator re-election,0.0,13600.0,13600.0
2493,2016.0,1127,G,SEN,Republican Senator re-election,5558.0,23419.0,28977.0
2494,2017.0,1127,S,SEN,Republican open seat,4330.0,11938.0,16268.0
2495,2020.0,1127,G,SEN,Democratic Senator re-election,5978.0,25016.0,30994.0
2527,2002.0,1129,G,SEN,Republican Senator re-election,2647.0,3412.0,6059.0
2528,2004.0,1129,G,SEN,Republican Senator re-election,2703.0,5254.0,7957.0
2529,2008.0,1129,G,SEN,Republican Senator re-election,2990.0,5587.0,8577.0
2530,2010.0,1129,G,SEN,Republican Senator re-election,2181.0,3864.0,6045.0
2531,2014.0,1129,G,SEN,Republican Senator re-election,0.0,3393.0,3393.0
2532,2016.0,1129,G,SEN,Republican Senator re-election,2463.0,5830.0,8293.0
2533,2017.0,1129,S,SEN,Republican open seat,1805.0,3325.0,5130.0
2534,2020.0,1129,G,SEN,Democratic Senator re-election,2635.0,6162.0,8797.0
2566,2002.0,1131,G,SEN,Republican Senator re-election,2928.0,1572.0,4500.0
2567,2004.0,1131,G,SEN,Republican Senator re-election,3383.0,2013.0,5396.0
2568,2008.0,1131,G,SEN,Republican Senator re-election,4309.0,1983.0,6292.0
2569,2010.0,1131,G,SEN,Republican Senator re-election,3482.0,1366.0,4848.0
2570,2014.0,1131,G,SEN,Republican Senator re-election,0.0,1494.0,1494.0
2571,2016.0,1131,G,SEN,Republican Senator re-election,3857.0,1819.0,5676.0
2572,2017.0,1131,S,SEN,Republican open seat,3345.0,1000.0,4345.0
2573,2020.0,1131,G,SEN,Democratic Senator re-election,4095.0,1779.0,5874.0
2605,2002.0,1133,G,SEN,Republican Senator re-election,2224.0,5596.0,7820.0
2606,2004.0,1133,G,SEN,Republican Senator re-election,1770.0,8352.0,10122.0
2607,2008.0,1133,G,SEN,Republican Senator re-election,1704.0,8091.0,9795.0
2608,2010.0,1133,G,SEN,Republican Senator re-election,1449.0,6508.0,7957.0
2609,2014.0,1133,G,SEN,Republican Senator re-election,0.0,5572.0,5572.0
2610,2016.0,1133,G,SEN,Republican Senator re-election,1269.0,8817.0,10086.0
2611,2017.0,1133,S,SEN,Republican open seat,911.0,4681.0,5592.0
2612,2020.0,1133,G,SEN,Democratic Senator re-election,1302.0,9915.0,11217.0
2643,2004.0,4001,G,SEN,Republican Senator re-election,9588.0,12923.0,22511.0
2644,2006.0,4001,G,SEN,Republican Senator re-election,11402.0,6530.0,17932.0
2645,2010.0,4001,G,SEN,Republican Senator re-election,11785.0,7371.0,19156.0
2646,2012.0,4001,G,SEN,Republican open seat,16455.0,7680.0,24135.0
2647,2016.0,4001,G,SEN,Republican Senator re-election,18446.0,7944.0,26390.0
2648,2018.0,4001,G,SEN,Republican open seat,16298.0,7810.0,24108.0
2649,2020.0,4001,S,SEN,Appointed Republican Senator Election,24050.0,11052.0,35102.0
2680,2004.0,4003,G,SEN,Republican Senator re-election,9555.0,32879.0,42434.0
2681,2006.0,4003,G,SEN,Republican Senator re-election,14849.0,20194.0,35043.0
2682,2010.0,4003,G,SEN,Republican Senator re-election,13119.0,23445.0,36564.0
2683,2012.0,4003,G,SEN,Republican open seat,19736.0,26208.0,45944.0
2684,2016.0,4003,G,SEN,Republican Senator re-election,17642.0,27636.0,45278.0
2685,2018.0,4003,G,SEN,Republican open seat,17383.0,26929.0,44312.0
2686,2020.0,4003,S,SEN,Appointed Republican Senator Election,24843.0,35214.0,60057.0
2717,2004.0,4005,G,SEN,Republican Senator re-election,13520.0,35849.0,49369.0
2718,2006.0,4005,G,SEN,Republican Senator re-election,20610.0,16003.0,36613.0
2719,2010.0,4005,G,SEN,Republican Senator re-election,17164.0,18995.0,36159.0
2720,2012.0,4005,G,SEN,Republican open seat,28723.0,19334.0,48057.0
2721,2016.0,4005,G,SEN,Republican Senator re-election,31695.0,24031.0,55726.0
2722,2018.0,4005,G,SEN,Republican open seat,34240.0,19249.0,53489.0
2723,2020.0,4005,S,SEN,Appointed Republican Senator Election,45561.0,27255.0,72816.0
2754,2004.0,4007,G,SEN,Republican Senator re-election,4291.0,15551.0,19842.0
2755,2006.0,4007,G,SEN,Republican Senator re-election,6643.0,9512.0,16155.0
2756,2010.0,4007,G,SEN,Republican Senator re-election,4858.0,11500.0,16358.0
2757,2012.0,4007,G,SEN,Republican open seat,8099.0,11954.0,20053.0
2758,2016.0,4007,G,SEN,Republican Senator re-election,6701.0,13157.0,19858.0
2759,2018.0,4007,G,SEN,Republican open seat,7643.0,12180.0,19823.0
2760,2020.0,4007,S,SEN,Appointed Republican Senator Election,9648.0,17889.0,27537.0
2791,2004.0,4009,G,SEN,Republican Senator re-election,2000.0,8171.0,10171.0
2792,2006.0,4009,G,SEN,Republican Senator re-election,2194.0,5127.0,7321.0
2793,2010.0,4009,G,SEN,Republican Senator re-election,2194.0,6223.0,8417.0
2794,2012.0,4009,G,SEN,Republican open seat,3771.0,7352.0,11123.0
2795,2016.0,4009,G,SEN,Republican Senator re-election,3280.0,7728.0,11008.0
2796,2018.0,4009,G,SEN,Republican open seat,3368.0,6870.0,10238.0
2797,2020.0,4009,S,SEN,Appointed Republican Senator Election,4506.0,10303.0,14809.0
2828,2004.0,4011,G,SEN,Republican Senator re-election,746.0,2166.0,2912.0
2829,2006.0,4011,G,SEN,Republican Senator re-election,942.0,1068.0,2010.0
2830,2010.0,4011,G,SEN,Republican Senator re-election,947.0,1321.0,2268.0
2831,2012.0,4011,G,SEN,Republican open seat,1342.0,1365.0,2707.0
2832,2016.0,4011,G,SEN,Republican Senator re-election,1189.0,1784.0,2973.0
2833,2018.0,4011,G,SEN,Republican open seat,1042.0,1416.0,2458.0
2834,2020.0,4011,S,SEN,Appointed Republican Senator Election,1403.0,2225.0,3628.0
2841,2004.0,4012,G,SEN,Republican Senator re-election,965.0,3826.0,4791.0
2842,2006.0,4012,G,SEN,Republican Senator re-election,1457.0,2203.0,3660.0
2843,2010.0,4012,G,SEN,Republican Senator re-election,1085.0,3003.0,4088.0
2844,2012.0,4012,G,SEN,Republican open seat,1961.0,3120.0,5081.0
2845,2016.0,4012,G,SEN,Republican Senator re-election,1629.0,3662.0,5291.0
2846,2018.0,4012,G,SEN,Republican open seat,1609.0,3265.0,4874.0
2847,2020.0,4012,S,SEN,Appointed Republican Senator Election,2492.0,4835.0,7327.0
2878,2004.0,4013,G,SEN,Republican Senator re-election,216124.0,917527.0,1133651.0
2879,2006.0,4013,G,SEN,Republican Senator re-election,364661.0,491721.0,856382.0
2880,2010.0,4013,G,SEN,Republican Senator re-election,319012.0,599068.0,918080.0
2881,2012.0,4013,G,SEN,Republican open seat,602809.0,675500.0,1278309.0
2882,2016.0,4013,G,SEN,Republican Senator re-election,602635.0,842425.0,1445060.0
2883,2018.0,4013,G,SEN,Republican open seat,732761.0,672505.0,1405266.0
2884,2020.0,4013,S,SEN,Appointed Republican Senator Election,1064396.0,984203.0,2048599.0
2915,2004.0,4015,G,SEN,Republican Senator re-election,10423.0,44402.0,54825.0
2916,2006.0,4015,G,SEN,Republican Senator re-election,16998.0,26964.0,43962.0
2917,2010.0,4015,G,SEN,Republican Senator re-election,12302.0,36367.0,48669.0
2918,2012.0,4015,G,SEN,Republican open seat,20865.0,42410.0,63275.0
2919,2016.0,4015,G,SEN,Republican Senator re-election,19045.0,50486.0,69531.0
2920,2018.0,4015,G,SEN,Republican open seat,19214.0,50209.0,69423.0
2921,2020.0,4015,S,SEN,Appointed Republican Senator Election,27414.0,75359.0,102773.0
2952,2004.0,4017,G,SEN,Republican Senator re-election,7434.0,23091.0,30525.0
2953,2006.0,4017,G,SEN,Republican Senator re-election,11785.0,13927.0,25712.0
2954,2010.0,4017,G,SEN,Republican Senator re-election,10737.0,16157.0,26894.0
2955,2012.0,4017,G,SEN,Republican open seat,16881.0,18228.0,35109.0
2956,2016.0,4017,G,SEN,Republican Senator re-election,17645.0,18760.0,36405.0
