"GEO_ID","NAME","H001001","H001002","H001003",
"0500000US26089","Leelanau County, Michigan","14935","9255","5680",
"0500000US26091","Lenawee County, Michigan","43452","37514","5938",
"0500000US26093","Livingston County, Michigan","72809","67380","5429",
"0500000US26095","Luce County, Michigan","4343","2412","1931",
"0500000US26097","Mackinac County, Michigan","11010","5024","5986",
"0500000US26099","Macomb County, Michigan","356626","331667","24959",
"0500000US26101","Manistee County, Michigan","15694","10308","5386",
"0500000US26103","Marquette County, Michigan","34330","27538","6792",
"0500000US26105","Mason County, Michigan","17293","11940","5353",
"0500000US26107","Mecosta County, Michigan","21131","16101","5030",
"0500000US26109","Menominee County, Michigan","14227","10474","3753",
"0500000US26111","Midland County, Michigan","35960","33437","2523",
"0500000US26113","Missaukee County, Michigan","9117","5843","3274",
"0500000US26115","Monroe County, Michigan","62971","58230","4741",
"0500000US26117","Montcalm County, Michigan","28221","23432","4789",
"0500000US26119","Montmorency County, Michigan","9597","4416","5181",
"0500000US26121","Muskegon County, Michigan","73561","65616","7945",
"0500000US26123","Newaygo County, Michigan","25075","18406","6669",
"0500000US26125","Oakland County, Michigan","527255","483698","43557",
"0500000US26127","Oceana County, Michigan","15944","10174","5770",
"0500000US26129","Ogemaw County, Michigan","16047","9283","6764",
"0500000US26131","Ontonagon County, Michigan","5672","3258","2414",
"0500000US26133","Osceola County, Michigan","13632","9222","4410",
"0500000US26135","Oscoda County, Michigan","9118","3772","5346",
"0500000US26137","Otsego County, Michigan","14731","9756","4975",
"0500000US26139","Ottawa County, Michigan","102495","93775","8720",
"0500000US26141","Presque Isle County, Michigan","10428","5982","4446",
"0500000US26143","Roscommon County, Michigan","24459","11433","13026",
"0500000US26145","Saginaw County, Michigan","86844","79011","7833",
"0500000US26147","St. Clair County, Michigan","71822","63841","7981",
"0500000US26149","St. Joseph County, Michigan","27778","23244","4534",
"0500000US26151","Sanilac County, Michigan","22725","17132","5593",
"0500000US26153","Schoolcraft County, Michigan","6313","3759","2554",
"0500000US26155","Shiawassee County, Michigan","30319","27481","2838",
"0500000US26157","Tuscola County, Michigan","24451","21590","2861",
"0500000US26159","Van Buren County, Michigan","36785","28928","7857",
"0500000US26161","Washtenaw County, Michigan","147573","137193","10380",
"0500000US26163","Wayne County, Michigan","821693(r21655)","702749(r6610)","118944(r13337)",
"0500000US26165","Wexford County, Michigan","16736","13021","3715",
"0500000US27001","Aitkin County, Minnesota","16029","7299","8730",
"0500000US27003","Anoka County, Minnesota","126688","121227","5461",
"0500000US27005","Becker County, Minnesota","18784","13224","5560",
"0500000US27007","Beltrami County, Minnesota","20527","16846","3681",
"0500000US27009","Benton County, Minnesota","16140","15079","1061",
"0500000US27011","Big Stone County, Minnesota","3115","2293","822",
"0500000US27013","Blue Earth County, Minnesota","26202","24445","1757",
"0500000US27015","Brown County, Minnesota","11493","10782","711",
"0500000US27017","Carlton County, Minnesota","15656","13538","2118",
"0500000US27019","Carver County, Minnesota","34536","32891","1645",
"0500000US27021","Cass County, Minnesota","24903","11948","12955",
"0500000US27023","Chippewa County, Minnesota","5721","5241","480",
"0500000US27025","Chisago County, Minnesota","21172","19470","1702",
"0500000US27027","Clay County, Minnesota","23959","22279","1680",
"0500000US27029","Clearwater County, Minnesota","4773","3527","1246",
"0500000US27031","Cook County, Minnesota","5839","2494","3345",
"0500000US27033","Cottonwood County, Minnesota","5412","4857","555",
"0500000US27035","Crow Wing County, Minnesota","40180","26033","14147",
"0500000US27037","Dakota County, Minnesota","159598","152060","7538",
"0500000US27039","Dodge County, Minnesota","7947","7460","487",
"0500000US27041","Douglas County, Minnesota","19905","15289","4616",
"0500000US27043","Faribault County, Minnesota","7090","6236","854",
"0500000US27045","Fillmore County, Minnesota","9732","8545","1187",
"0500000US27047","Freeborn County, Minnesota","14231","13177","1054",
"0500000US27049","Goodhue County, Minnesota","20337","18730","1607",
"0500000US27051","Grant County, Minnesota","3324","2601","723",
"0500000US27053","Hennepin County, Minnesota","509469","475913","33556",
"0500000US27055","Houston County, Minnesota","8601","7849","752",
"0500000US27057","Hubbard County, Minnesota","14622","8661","5961",
"0500000US27059","Isanti County, Minnesota","15321","13972","1349",
"0500000US27061","Itasca County, Minnesota","27065","18773","8292",
"0500000US27063","Jackson County, Minnesota","4990","4429","561",
"0500000US27065","Kanabec County, Minnesota","7849","6413","1436",
"0500000US27067","Kandiyohi County, Minnesota","19476","16732","2744",
"0500000US27069","Kittson County, Minnesota","2605","1986","619",
"0500000US27071","Koochiching County, Minnesota","7900","5874","2026",
"0500000US27073","Lac qui Parle County, Minnesota","3692","3155","537",
"0500000US27075","Lake County, Minnesota","7681","4825","2856",
"0500000US27077","Lake of the Woods County, Minnesota","3672","1784","1888",
"0500000US27079","Le Sueur County, Minnesota","12416","10758","1658",
"0500000US27081","Lincoln County, Minnesota","3108","2574","534",
"0500000US27083","Lyon County, Minnesota","11098","10227","871",
"0500000US27085","McLeod County, Minnesota","15760","14639","1121",
"0500000US27087","Mahnomen County, Minnesota","2786","2019","767",
"0500000US27089","Marshall County, Minnesota","4812","3981","831",
"0500000US27091","Martin County, Minnesota","10009","9035","974",
"0500000US27093","Meeker County, Minnesota","10674","9176","1498",
"0500000US27095","Mille Lacs County, Minnesota","12750","10166","2584",
"0500000US27097","Morrison County, Minnesota","15731","13080","2651",
"0500000US27099","Mower County, Minnesota","17027","15828","1199",
"0500000US27101","Murray County, Minnesota","4556","3717","839",
"0500000US27103","Nicollet County, Minnesota","12873","12201","672",
"0500000US27105","Nobles County, Minnesota","8535","7946","589",
"0500000US27107","Norman County, Minnesota","3421","2863","558",
"0500000US27109","Olmsted County, Minnesota","60495","57080","3415",
"0500000US27111","Otter Tail County, Minnesota","35594","24055","11539",
"0500000US27113","Pennington County, Minnesota","6297","5836","461",
"0500000US27115","Pine County, Minnesota","17276","11373","5903",
"0500000US27117","Pipestone County, Minnesota","4483","4054","429",
"0500000US27119","Polk County, Minnesota","14610","12704","1906",
"0500000US27121","Pope County, Minnesota","6435","4736","1699",
"0500000US27123","Ramsey County, Minnesota","217197","202691","14506",
"0500000US27125","Red Lake County, Minnesota","1948","1737","211",
"0500000US27127","Redwood County, Minnesota","7272","6580","692",
"0500000US27129","Renville County, Minnesota","7355","6564","791",
"0500000US27131","Rice County, Minnesota","24453","22315","2138",
"0500000US27133","Rock County, Minnesota","4262","3918","344",
"0500000US27135","Roseau County, Minnesota","7469","6300","1169",
"0500000US27137","St. Louis County, Minnesota","103058","84783","18275",
"0500000US27139","Scott County, Minnesota","47124","45108","2016",
"0500000US27141","Sherburne County, Minnesota","32379","30212","2167",
"0500000US27143","Sibley County, Minnesota","6582","6034","548",
"0500000US27145","Stearns County, Minnesota","61974","56232","5742",
"0500000US27147","Steele County, Minnesota","15343","14330","1013",
"0500000US27149","Stevens County, Minnesota","4160","3726","434",
"0500000US27151","Swift County, Minnesota","4835","4236","599",
"0500000US27153","Todd County, Minnesota","12917","9756","3161",
"0500000US27155","Traverse County, Minnesota","2073","1524","549",
"0500000US27157","Wabasha County, Minnesota","9997","8822","1175",
"0500000US27159","Wadena County, Minnesota","6899","5705","1194",
"0500000US27161","Waseca County, Minnesota","7903","7281","622",
"0500000US27163","Washington County, Minnesota","92374","87859","4515",
"0500000US27165","Watonwan County, Minnesota","5047","4520","527",
"0500000US27167","Wilkin County, Minnesota","3078","2690","388",
"0500000US27169","Winona County, Minnesota","20760","19554","1206",
"0500000US27171","Wright County, Minnesota","49000","44473","4527",
"0500000US27173","Yellow Medicine County, Minnesota","4760","4292","468",
"0500000US28001","Adams County, Mississippi","14656","12643","2013",
"0500000US28003","Alcorn County, Mississippi","17077","15039","2038",
"0500000US28005","Amite County, Mississippi","6635","5351","1284",
"0500000US28007","Attala County, Mississippi","9126","7619","1507",
"0500000US28009","Benton County, Mississippi","4186","3404","782",
"0500000US28011","Bolivar County, Mississippi","14070","12727","1343",
"0500000US28013","Calhoun County, Mississippi","6913","5988","925",
"0500000US28015","Carroll County, Mississippi","5052","4188","864",
"0500000US28017","Chickasaw County, Mississippi","7514","6639","875",
"0500000US28019","Choctaw County, Mississippi","4150","3446","704",
"0500000US28021","Claiborne County, Mississippi","4223","3440","783",
"0500000US28023","Clarke County, Mississippi","7876","6733","1143",
"0500000US28025","Clay County, Mississippi","9180","8029","1151",
"0500000US28027","Coahoma County, Mississippi","10792","9461","1331",
"0500000US28029","Copiah County, Mississippi","12184","10708","1476",
"0500000US28031","Covington County, Mississippi","8496","7430","1066",
"0500000US28033","DeSoto County, Mississippi","61634","57748","3886",
"0500000US28035","Forrest County, Mississippi","32289","28746","3543",
"0500000US28037","Franklin County, Mississippi","4154","3211","943",
"0500000US28039","George County, Mississippi","9330","7982","1348",
"0500000US28041","Greene County, Mississippi","5123","4306","817",
"0500000US28043","Grenada County, Mississippi","10155","8779","1376",
"0500000US28045","Hancock County, Mississippi","21840","17380","4460",
"0500000US28047","Harrison County, Mississippi","85181","71476","13705",
"0500000US28049","Hinds County, Mississippi","103421","91351","12070",
"0500000US28051","Holmes County, Mississippi","8415","6926","1489",
"0500000US28053","Humphreys County, Mississippi","3855","3373","482",
"0500000US28055","Issaquena County, Mississippi","560","472","88",
"0500000US28057","Itawamba County, Mississippi","10126","8881","1245",
"0500000US28059","Jackson County, Mississippi","60067","52205","7862",
"0500000US28061","Jasper County, Mississippi","8212","6798","1414",
"0500000US28063","Jefferson County, Mississippi","3673","2929","744",
"0500000US28065","Jefferson Davis County, Mississippi","5876","4977","899",
"0500000US28067","Jones County, Mississippi","28424","25247","3177",
"0500000US28069","Kemper County, Mississippi","4722","3920","802",
"0500000US28071","Lafayette County, Mississippi","22729","18356","4373",
"0500000US28073","Lamar County, Mississippi","24070","21542","2528",
"0500000US28075","Lauderdale County, Mississippi","34698","31090","3608",
"0500000US28077","Lawrence County, Mississippi","6019","5078","941",
"0500000US28079","Leake County, Mississippi","9415","8272","1143",
"0500000US28081","Lee County, Mississippi","35872","32086","3786",
"0500000US28083","Leflore County, Mississippi","13199","11577","1622",
"0500000US28085","Lincoln County, Mississippi","15255","13296","1959",
"0500000US28087","Lowndes County, Mississippi","26556","23487","3069",
"0500000US28089","Madison County, Mississippi","38558","35829","2729",
"0500000US28091","Marion County, Mississippi","11838","10135","1703",
"0500000US28093","Marshall County, Mississippi","14881","13369","1512",
"0500000US28095","Monroe County, Mississippi","16455","14485","1970",
"0500000US28097","Montgomery County, Mississippi","5194","4438","756",
"0500000US28099","Neshoba County, Mississippi","12357","10856","1501",
"0500000US28101","Newton County, Mississippi","9373","8214","1159",
"0500000US28103","Noxubee County, Mississippi","5170","4305","865",
"0500000US28105","Oktibbeha County, Mississippi","20947","18820","2127",
"0500000US28107","Panola County, Mississippi","14697","12839","1858",
"0500000US28109","Pearl River County, Mississippi","23968","20816","3152",
"0500000US28111","Perry County, Mississippi","5519","4674","845",
"0500000US28113","Pike County, Mississippi","17861","15370","2491",
"0500000US28115","Pontotoc County, Mississippi","12440","11172","1268",
"0500000US28117","Prentiss County, Mississippi","11054","9812","1242",
"0500000US28119","Quitman County, Mississippi","3589","3058","531",
"0500000US28121","Rankin County, Mississippi","56487","52836","3651",
"0500000US28123","Scott County, Mississippi","11470","10248","1222",
"0500000US28125","Sharkey County, Mississippi","2100","1834","266",
"0500000US28127","Simpson County, Mississippi","11934","10330","1604",
"0500000US28129","Smith County, Mississippi","7237","6221","1016",
"0500000US28131","Stone County, Mississippi","7161","6165","996",
"0500000US28133","Sunflower County, Mississippi","9685","8822","863",
"0500000US28135","Tallahatchie County, Mississippi","5530","4856","674",
"0500000US28137","Tate County, Mississippi","10947","10035","912",
"0500000US28139","Tippah County, Mississippi","9696","8597","1099",
"0500000US28141","Tishomingo County, Mississippi","10295","8148","2147",
"0500000US28143","Tunica County, Mississippi","4803","3927","876",
"0500000US28145","Union County, Mississippi","11520","10317","1203",
"0500000US28147","Walthall County, Mississippi","7132","5888","1244",
"0500000US28149","Warren County, Mississippi","21896","18941","2955",
